700,1-83,去,qu4,to go; to go to (a place); to cause to go or send (sb); to remove; to get rid of; (when used either before or after a verb) to go in order to do sth; to be apart from in space or time; (after a verb of motion indicates movement away from the speaker); (used after certain verbs to indicate detachment or separation); (of a time or an event etc) just passed or elapsed,
701,2-170,去年,qu4 nian2,last year,
702,4-702,全部,quan2 bu4,whole; entire; complete,
703,4-703,缺点,que1 dian3,weak point; fault; shortcoming; CL:個|个[ge4],
704,4-704,缺少,que1 shao3,lack; shortage of; shortfall; to be short (of); to lack,
705,4-705,却,que4,but; yet; however; while; to go back; to decline; to retreat; nevertheless; even though,
706,4-706,确实,que4 shi2,indeed; really; reliable; real; true,
707,4-707,群,qun2,"group; crowd; flock, herd, pack etc",
708,3-358,裙子,qun2 zi5,skirt; CL:條|条[tiao2],
709,4-709,然而,ran2 er2,however; yet; but,
710,3-359,然后,ran2 hou4,after; then (afterwards); after that; afterwards,
711,2-171,让,rang4,to yield; to permit; to let sb do sth; to have sb do sth,
712,1-84,热,re4,heat; to heat up; fervent; hot (of weather); warm up,
713,4-713,热闹,re4 nao5,bustling with noise and excitement; lively,
714,3-362,热情 ,re4 qing2,cordial; enthusiastic; passion; passionate; passionately,
715,1-85,人,ren2,"man; person; people; CL:個|个[ge4],位[wei4]",
716,4-716,人民币,ren2 min2 bi4,Renminbi (RMB); Chinese Yuan (CNY),
717,4-717,任何,ren4 he2,any; whatever; whichever; whatsoever,
718,4-718,任务,ren4 wu5,"mission; assignment; task; duty; role; CL:項|项[xiang4],個|个[ge4]",
719,1-86,认识,ren4 shi5,to know; to recognize; to be familiar with; acquainted with sth; knowledge; understanding; awareness; cognition,
720,3-365,认为,ren4 wei2,to believe; to think; to consider; to feel,
721,3-366,认真,ren4 zhen1,conscientious; earnest; serious; to take seriously; to take to heart,
722,4-722,扔,reng1,to throw; to throw away,
723,4-723,仍然,reng2 ran2,still; yet,
724,1-87,日,ri4,"sun; day; date, day of the month; abbr. for 日本|日本 Japan",
725,4-725,日记,ri4 ji4,"diary; CL:則|则[ze2],本[ben3],篇[pian1]",
726,3-368,容易,rong2 yi4,easy; likely; liable (to),
727,3-369,如果,ru2 guo3,if; in case; in the event that,
728,4-728,入口,ru4 kou3,entrance,
729,4-729,软,ruan3,soft; flexible,
730,1-88,三,san1,three; 3,
731,3-371,伞,san3,umbrella; parasol; CL:把[ba3],
732,4-732,散步,san4 bu4,to take a walk; to go for a walk,
733,4-733,森林,sen1 lin2,forest; CL:片[pian4],
734,4-734,沙发,sha1 fa1,"sofa; CL:條|条[tiao2],張|张[zhang1]",
735,1-89,商店,shang1 dian4,"store; shop; CL:家[jia1],個|个[ge4]",
736,4-736,商量,shang1 liang5,to consult; to talk over; to discuss,
737,4-737,伤心,shang1 xin1,to grieve; broken-hearted,
738,1-90,上,shang4,on; on top; upon; first (of multiple parts); previous; last; upper; higher; above; to climb; to go into; to go up; to attend (class or university),
739,2-179,上班,shang4 ban1,to go to work; to be on duty; to start work; to go to the office,
740,3-375,上网,shang4 wang3,to be on the internet; to stretch a net (in a sports game or for covering sth); to be netted (of fish),
741,1-91,上午,shang4 wu3,morning; CL:個|个[ge4],
742,4-742,稍微,shao1 wei1,a little bit,
743,1-92,少,shao3,few; little; lack,
744,4-744,社会,she4 hui4,society; CL:個|个[ge4],
745,1-93,谁,shei2,who; also pronounced shui2,
746,4-746,深,shen1,"close; deep; late; profound; dark (of color, water etc)",
747,4-747,申请,shen1 qing3,to apply for sth; application (form etc); CL:份[fen4],
748,2-183,身体,shen1 ti3,(human) body; health; CL:個|个[ge4],
749,1-94,什么,shen2 me5,what?; who?; something; anything,
750,4-750,甚至,shen4 zhi4,even; so much so that,
751,2-185,生病,sheng1 bing4,to fall ill; to sicken,
752,4-752,生活,sheng1 huo2,life; activity; to live; livelihood,
753,4-753,生命,sheng1 ming4,life; living; biological; CL:個|个[ge4],
754,3-382,生气,sheng1 qi4,angry; mad; offended; animated; to get angry; to be enraged; to take offense; animation,
755,2-186,生日,sheng1 ri4,birthday; CL:個|个[ge4],
756,3-384,声音,sheng1 yin1,voice; sound; CL:個|个[ge4],
757,4-757,省,sheng3,to save; to economize; to do without; to omit; to leave out; province; CL:個|个[ge4],
758,4-758,剩,sheng4,to remain; to be left; to have as remainder,
759,4-759,失败,shi1 bai4,to be defeated; to lose; to fail (e.g. experiments); failure; defeat; CL:次[ci4],
760,4-760,失望,shi1 wang4,disappointed; to lose hope; to despair,
761,4-761,师傅,shi1 fu5,"master; qualified worker; respectful form of address for older men; CL:個|个[ge4],位[wei4],名[ming2]",
762,4-762,湿润,shi1 run4,moist,
763,4-763,狮子,shi1 zi5,"lion; CL:隻|只[zhi1],頭|头[tou2]; Leo (star sign)",
764,1-95,十,shi2,ten; 10,
765,4-765,十分,shi2 fen1,to divide into ten equal parts; very; hundred percent; completely; extremely; utterly; absolutely,
766,1-96,时候,shi2 hou5,time; length of time; moment; period,
767,2-189,时间,shi2 jian1,time; period; CL:段[duan4],
768,4-768,实际,shi2 ji4,actual; reality; practice,
769,4-769,实在,shi2 zai4,in reality; honestly; really; verily; concrete,
770,4-770,食品,shi2 pin3,foodstuff; food; provisions; CL:種|种[zhong3],
771,3-388,使,shi3,to make; to cause; to enable; to use; to employ; to send; to instruct sb to do sth; envoy; messenger,
772,4-772,使用,shi3 yong4,to use; to employ; to apply; to make use of,
773,1-97,是,shi4,is; are; am; yes; to be,
774,4-774,试,shi4,to test; to try; experiment; examination; test,
775,4-775,市场,shi4 chang3,market place; market (also in abstract); abbr. for 超級市場|超级市场 supermarket; CL:個|个[ge4],
776,4-776,适合,shi4 he2,to fit; to suit,
777,4-777,适应,shi4 ying4,to suit; to fit; to be suitable; to adapt; to get used to sth,
778,4-778,世纪,shi4 ji4,century; CL:個|个[ge4],
779,3-390,世界,shi4 jie4,world; CL:個|个[ge4],
780,2-191,事情,shi4 qing2,"affair; matter; thing; business; CL:件[jian4],樁|桩[zhuang1]",
781,4-781,收,shou1,to receive; to accept; to collect; in care of (used on address line after name),
782,4-782,收入,shou1 ru4,"to take in; income; revenue; CL:筆|笔[bi3],個|个[ge4]",
783,4-783,收拾,shou1 shi5,to put in order; to tidy up; to pack; to repair; to punish (colloquial); to manage,
784,2-192,手表,shou3 biao3,"wrist watch; CL:塊|块[kuai4],隻|只[zhi1],個|个[ge4]",
785,2-193,手机,shou3 ji1,cell phone; cellular phone; mobile phone; CL:部[bu4],
786,4-786,首都,shou3 du1,capital (city); CL:個|个[ge4],
787,4-787,首先,shou3 xian1,first (of all); in the first place,
788,3-394,瘦,shou4,tight; thin; lean,
789,4-789,受不了,shou4 bu4 liao3,unbearable; unable to endure; can't stand,
790,4-790,受到,shou4 dao4,to receive; to suffer; obtained; given ,
791,4-791,售货员,shou4 huo4 yuan2,salesperson; CL:個|个[ge4],
792,1-98,书,shu1,"book; letter; CL:本[ben3],冊|册[ce4],部[bu4]; see also 書經|书经 Book of History",
793,4-793,输,shu1,to lose; to transport; to donate; to enter (a password),
794,3-396,舒服,shu1 fu5,comfortable; feeling well,
795,3-397,叔叔,shu1 shu5,father's younger brother; uncle; Taiwan pr. shu2 shu5; CL:個|个[ge4],
796,4-796,熟悉,shu2 xi1,to be familiar with; to know well,
797,3-398,树,shu4,tree; CL:棵[ke1],
798,4-798,数量,shu4 liang4,amount; quantity; CL:個|个[ge4],
799,3-399,数学,shu4 xue2,mathematics; mathematical,
800,4-800,数字,shu4 zi4,numeral; digit; number; figure; amount; digital (electronics etc); CL:個|个[ge4],
801,3-400,刷牙,shua1 ya2,to brush teeth,
802,4-802,帅,shuai4,handsome; graceful; smart; commander in chief,
803,3-401,双,shuang1,two; double; pair; both,
804,1-99,水,shui3,water; river; liquid; beverage; additional charges or income; (of clothes) classifier for number of washes,
805,1-100,水果,shui3 guo3,fruit; CL:個|个[ge4],
806,3-404,水平,shui3 ping2,level (of achievement etc); standard; horizontal,
807,1-101,睡觉,shui4 jiao4,to go to bed; to go to sleep,
808,4-808,顺便,shun4 bian4,conveniently; in passing; without much extra effort,
809,4-809,顺利,shun4 li4,smoothly; without a hitch,
810,4-810,顺序,shun4 xu4,sequence; order,
811,1-102,说话,shuo1 hua4,to speak; to say; to talk; to gossip; to tell stories; talk; word,
812,4-812,说明,shuo1 ming2,to explain; to illustrate; explanation; directions; caption; CL:個|个[ge4],
813,4-813,硕士,shuo4 shi4,master's degree; learned person,
814,3-407,司机,si1 ji1,chauffeur; driver; CL:個|个[ge4],
815,4-815,死,si3,to die; impassable; uncrossable; inflexible; rigid; extremely,
816,1-103,四,si4,four; 4,
817,2-200,送,song4,to deliver; to carry; to give (as a present); to present (with); to see off; to send,
818,4-818,速度,su4 du4,speed; rate; velocity; CL:個|个[ge4],
819,4-819,塑料袋,su4 liao4 dai4,plastic bag,
820,4-820,酸,suan1,sour; sore; ache; acid,
821,4-821,算,suan4,regard as; to figure; to calculate; to compute,
822,3-410,虽然,sui1 ran2,although; even though; even if,
823,4-823,随便,sui2 bian4,as one wishes; as one pleases; at random; negligent; casual; wanton,
824,4-824,随着,sui2 zhe5,along with; in the wake of; following,
825,1-104,岁,sui4,classifier for years (of age); year; year (of crop harvests),
826,4-826,孙子,sun1 zi5,grandson; son's son,
827,2-202,所以,suo3 yi3,therefore; as a result; so,
828,4-828,所有,suo3 you3,all; to have; to possess; to own,
829,1-105,他,ta1,he or him; (used for either sex when the sex is unknown or unimportant); (used before sb's name for emphasis); (used as a meaningless mock object); other; another,
830,1-106,她,ta1,she,
831,2-205,它,ta1,it,
832,4-832,台,tai2,desk; platform; stage; terrace; stand; support; desk; station; broadcasting station; classifier for vehicles or machines; Taiwan (abbr.),
833,4-833,抬,tai2,to lift; to raise; (of two or more persons) to carry,
834,1-107,太,tai4,highest; greatest; too (much); very; extremely,
835,3-417,太阳,tai4 yang2,sun; CL:個|个[ge4],
836,4-836,态度,tai4 du5,manner; bearing; attitude; approach; CL:個|个[ge4],
837,4-837,谈,tan2,to speak; to talk; to converse; to chat; to discuss,
838,4-838,弹钢琴,tan2 gang1 qin2,play the piano,
839,4-839,汤,tang1,soup; hot or boiling water; decoction of medicinal herbs; water in which sth has been boiled,
840,4-840,趟,tang1,to wade; to trample; to turn the soil,
841,3-418,糖,tang2,"sugar; sweets; candy; CL:顆|颗[ke1],塊|块[kuai4]",
842,4-842,躺,tang3,to recline; to lie down,
843,4-843,讨论,tao3 lun4,to discuss; to talk over; CL:個|个[ge4],
844,4-844,讨厌,tao3 yan4,disgusting; troublesome; nuisance; nasty; to hate doing sth,
845,3-419,特别,te4 bie2,especially; special; particular; unusual,
846,4-846,特点,te4 dian3,characteristic (feature); trait; feature; CL:個|个[ge4],
847,3-420,疼,teng2,(it) hurts; love fondly; ache; pain; sore,
848,2-207,踢足球,ti1 zu2 qiu2,play soccer(football),
849,2-208,题,ti2,"topic; problem for discussion; exam question; subject; to inscribe; to mention; surname Ti; CL:個|个[ge4],道[dao4]",
850,3-423,提高,ti2 gao1,to raise; to increase,
851,4-851,提供,ti2 gong1,to offer; to supply; to provide; to furnish,
852,4-852,提前,ti2 qian2,to shift to an earlier date; to bring forward; to advance,
853,4-853,提醒,ti2 xing3,to remind; to call attention to; to warn of,
854,3-424,体育,ti3 yu4,sports; physical education,
855,1-108,天气,tian1 qi4,weather,
856,3-426,甜,tian2,sweet,
857,4-857,填空,tian2 kong4,to fill a job vacancy; to fill in a blank (e.g. on questionnaire or exam paper),
858,3-427,条,tiao2,"strip; item; article; clause (of law or treaty); classifier for long thin things (ribbon, river, road, trousers etc)",
859,4-859,条件,tiao2 jian4,condition; circumstances; term; factor; requirement; prerequisite; qualification; CL:個|个[ge4],
860,2-210,跳舞,tiao4 wu3,to dance,
861,1-109,听,ting1,"to listen; to hear; to obey; a can (loanword from English ""tin""); classifier for canned beverages",
862,4-862,停止,ting2 zhi3,to stop; to halt; to cease,
863,4-863,挺,ting3,to stick out; to (physically) straighten up; to endure or hold out; straight; stiff; outstanding; extraordinary; rather; quite; very; classifier for machine guns,
864,4-864,通过,tong1 guo4,by means of; through; via; to pass through; to get through; to adopt; to pass (a bill); to switch over,
865,4-865,通知,tong1 zhi1,to notify; to inform; notice; notification; CL:個|个[ge4],
866,4-866,同情,tong2 qing2,compassion; relent; sympathize; sympathy,
867,3-430,同事,tong2 shi4,"colleague; co-worker; CL:個|个[ge4],位[wei4]",
868,1-110,同学,tong2 xue2,"(fellow) classmate; CL:位[wei4],個|个[ge4]",
869,3-432,同意,tong2 yi4,to agree; to consent; to approve,
870,3-433,头发,tou2 fa5,hair (on the head),
871,3-434,突然,tu1 ran2,sudden; abrupt; unexpected,
872,3-435,图书馆,tu2 shu1 guan3,"library; CL:家[jia1],個|个[ge4]",
873,4-873,推,tui1,to push; to cut; to refuse; to reject; to decline; to shirk (responsibility); to put off; to delay; to push forward; to nominate; to elect,
874,4-874,推迟,tui1 chi2,to postpone; to put off; to defer,
875,3-436,腿,tui3,leg; CL:條|条[tiao2],
876,4-876,脱,tuo1,to shed; to take off; to escape; to get away from,
877,4-877,袜子,wa4 zi5,"socks; stockings; CL:隻|只[zhi1],對|对[dui4],雙|双[shuang1]",
878,2-213,外,wai4,outside; in addition; foreign; external,
879,2-215,玩,wan2,toy; sth used for amusement; curio or antique (Taiwan pr. wan4); to play; to have fun; to trifle with; to keep sth for entertainment,
880,2-214,完,wan2,to finish; to be over; whole; complete; entire,
881,3-439,完成,wan2 cheng2,complete; accomplish; perfect tense (grammar),
882,4-882,完全,wan2 quan2,complete; whole; totally; entirely,
883,3-441,碗,wan3,"bowl; cup; CL:隻|只[zhi1],個|个[ge4]",
884,2-216,晚上,wan3 shang5,in the evening; CL:個|个[ge4],
885,3-443,万,wan4,ten thousand; a great number,
886,4-886,往,wang3,to go (in a direction); to; towards; (of a train) bound for; past; previous,
887,4-887,往往,wang3 wang3,often; frequently,
888,4-888,网球,wang3 qiu2,tennis; CL:個|个[ge4],
889,4-889,网站,wang3 zhan4,website; network station; node,
890,3-444,忘记,wang4 ji4,to forget,
891,4-891,危险,wei1 xian3,danger; dangerous,
892,1-111,喂,wei4,"hello (interj., esp. on telephone); hey; to feed (sb or some animal)",
893,3-449,位,wei4,position; location; place; seat; classifier for people (honorific); classifier for binary bits (e.g. 十六位 16-bit or 2 bytes),
894,3-446,为,wei4,because of; for; to,
895,3-447,为了,wei4 le5,in order to; for the purpose of; so as to,
896,2-218,为什么,wei4 shen2 me5,why?; for what reason?,
897,4-897,味道,wei4 dao4,flavor; smell; hint of,
898,4-898,温度,wen1 du4,temperature; CL:個|个[ge4],
899,3-450,文化,wen2 hua4,"culture; civilization; cultural; CL:個|个[ge4],種|种[zhong3]",
900,4-900,文章,wen2 zhang1,"article; essay; literary works; writings; hidden meaning; CL:篇[pian1],段[duan4],頁|页[ye4]",
901,2-219,问,wen4,to ask,
902,2-220,问题,wen4 ti2,question; problem; issue; topic; CL:個|个[ge4],
903,1-112,我,wo3,I; me; my,
904,1-113,我们,wo3 men5,we; us; ourselves; our,
905,4-905,握手,wo4 shou3,to shake hands,
906,4-906,污染,wu1 ran3,pollution; contamination; CL:個|个[ge4],
907,4-907,无,wu2,-less; not to have; no; none; not; to lack; un-,
908,4-908,无聊,wu2 liao2,nonsense; bored,
909,4-909,无论,wu2 lun4,no matter what or how; regardless of whether...,
910,1-114,五,wu3,five; 5,
911,4-911,误会,wu4 hui4,to misunderstand; to mistake; misunderstanding; CL:個|个[ge4],
912,3-456,西,xi1,west,
913,2-224,西瓜,xi1 gua1,watermelon; CL:條|条[tiao2],
914,4-914,西红柿,xi1 hong2 shi4,tomato; CL:隻|只[zhi1],
915,2-225,希望,xi1 wang4,to wish for; to desire; hope CL:個|个[ge4],
916,4-916,吸引,xi1 yin3,"to attract (interest, investment etc); CL:個|个[ge4]",
917,3-459,习惯,xi2 guan4,habit; custom; usual practice; to be used to; CL:個|个[ge4],
918,2-226,洗,xi3,to wash; to bathe,
919,3-461,洗手间,xi3 shou3 jian1,toilet; lavatory; washroom,
920,4-920,洗衣机,xi3 yi1 ji1,washer; washing machine; CL:臺|台[tai2],
921,3-462,洗澡,xi3 zao3,to bathe; to take a shower,
922,1-115,喜欢,xi3 huan5,to like; to be fond of,
923,3-467,夏,xia4,summer,
924,1-116,下,xia4,down; downwards; below; lower; later; next (week etc); second (of two parts); to decline; to go down,
925,1-117,下午,xia4 wu3,afternoon; p.m.; CL:個|个[ge4],
926,1-118,下雨,xia4 yu3,to rain; rainy,
927,3-468,先,xian1,early; prior; former; in advance; first,
928,1-119,先生,xian1 sheng5,"teacher; Mister (Mr.); husband; doctor (topolect); CL:個|个[ge4],位[wei4]",
929,4-929,咸,xian2,salted; salty; stingy; miserly,
930,4-930,现代,xian4 dai4,modern times; modern age; modern era,
931,1-120,现在,xian4 zai4,now; at present; at the moment; modern; current; nowadays,
932,4-932,羡慕,xian4 mu4,envious; envy; to admire,
933,4-933,限制,xian4 zhi4,to restrict; to limit; to confine; restriction; limit; CL:個|个[ge4],
934,4-934,香,xiang1,fragrant; sweet smelling; aromatic; savory or appetizing; (to eat) with relish; (of sleep) sound; perfume or spice; joss or incense stick; CL:根[gen1],
935,3-471,香蕉,xiang1 jiao1,"banana; CL:枝[zhi1],根[gen1],個|个[ge4],把[ba3]",
936,4-936,相反,xiang1 fan3,opposite; contrary,
937,3-472,相同,xiang1 tong2,identical; same,
938,3-473,相信,xiang1 xin4,be convinced (that something is true); believe; to accept sth as true,
939,4-939,详细,xiang2 xi4,detailed; in detail; minute,
940,4-940,响,xiang3,to make a sound; to sound; to ring; loud; classifier for noises,
941,1-121,想,xiang3,to think; to believe; to suppose; to wish; to want; to miss,
942,2-234,向,xiang4,direction; orientation; to face; to turn toward; to; towards; shortly before; formerly; to side with; to be partial to; all along (previously); surname Xiang,
943,3-476,像,xiang4,(look) like; similar (to); appearance; to appear; to seem; image; portrait; resemble; seem,
944,4-944,消息,xiao1 xi5,news; information; CL:條|条[tiao2],
945,1-122,小,xiao3,small; tiny; few; young,
946,1-123,小姐,xiao3 jie5,"young lady; miss; CL:個|个[ge4],位[wei4]",
947,2-237,小时,xiao3 shi2,hour; CL:個|个[ge4],
948,4-948,小说,xiao3 shuo1,"novel; fiction; CL:本[ben3],部[bu4]",
949,3-480,小心,xiao3 xin1,to be careful; to take care,
950,2-238,笑,xiao4,laugh; smile; CL:個|个[ge4],
951,4-951,笑话,xiao4 hua4,joke; jest; CL:個|个[ge4],
952,4-952,效果,xiao4 guo3,result; effect; quality; CL:個|个[ge4],
953,3-482,校长,xiao4 zhang3,"(college, university) president; headmaster; CL:個|个[ge4],位[wei4],名[ming2]",
954,1-124,些,xie1,some; few; several; (a measure word),
955,3-484,鞋,xie2,"shoe; CL:雙|双[shuang1],隻|只[zhi1]",
956,1-125,写,xie3,to write,
957,1-126,谢谢,xie4 xie5,to thank; thanks,
958,2-242,新,xin1,new; newly; meso- (chemistry),
959,3-488,新闻,xin1 wen2,"news; CL:條|条[tiao2],個|个[ge4]",
960,3-489,新鲜,xin1 xian1,"fresh (experience, food etc); freshness",
961,4-961,辛苦,xin1 ku3,hard; exhausting; with much toil; thanks for your trouble,
962,4-962,心情,xin1 qing2,mood; frame of mind; CL:個|个[ge4],
963,3-490,信,xin4,letter; mail; to trust; to believe; to profess faith in; truthful; confidence; trust; at will; at random,
964,4-964,信任,xin4 ren4,to trust; to have confidence in,
965,4-965,信心,xin4 xin1,confidence; faith (in sb or sth); CL:個|个[ge4],
966,4-966,信用卡,xin4 yong4 ka3,credit card,
967,4-967,兴奋,xing1 fen4,excited; excitement,
968,1-127,星期,xing1 qi1,week; CL:個|个[ge4],
969,4-969,行,xing2,to walk; to go; to travel; a visit; temporary; makeshift; current; in circulation; to do; to perform; capable; competent; effective; all right; OK!; will do,
970,3-492,行李箱,xing2 li5 xiang1,suitcase,
971,4-971,醒,xing3,to wake up; to awaken; to be awake,
972,2-244,姓,xing4,family name; surname; name; CL:個|个[ge4],
973,4-973,性别,xing4 bie2,gender; sex; distinguishing between the sexes,
974,4-974,性格,xing4 ge2,nature; disposition; temperament; character; CL:個|个[ge4],
975,4-975,幸福,xing4 fu2,blessed; happiness; happy,
976,3-494,兴趣,xing4 qu5,interest in (something); CL:個|个[ge4],
977,3-495,熊猫,xiong2 mao1,panda; CL:隻|只[zhi1],
978,4-978,修,xiu1,to decorate; to embellish; to repair; to build; to study; to write; to cultivate,
979,2-245,休息,xiu1 xi5,rest; to rest,
980,3-497,需要,xu1 yao4,to need; to want; to demand; needs; to require,
981,4-981,许多,xu3 duo1,many; a lot of; much,
982,3-498,选择,xuan3 ze2,to select; to pick; choice; option; alternative,
983,1-128,学生,xue2 sheng5,student; school child,
984,1-129,学习,xue2 xi2,to learn; to study,
985,1-130,学校,xue2 xiao4,school; CL:所[suo3],
986,2-249,雪,xue3,"snow; snowfall; CL:場|场[chang2]; to have the appearance of snow; to wipe away, off or out; to clean",
987,4-987,血,xue4,"blood; informal colloquial and Taiwan pr. xie3; also pr. xue3; CL:滴[di1],片[pian4]",
988,4-988,压力,ya1 li4,pressure,
989,4-989,牙膏,ya2 gao1,toothpaste; CL:管[guan3],
990,4-990,亚洲,Ya4 zhou1,Asia; Asian,
991,4-991,呀,ya5,"(particle equivalent to 啊 after a vowel, expressing surprise or doubt)",
992,4-992,盐,yan2,salt; CL:粒[li4],
993,4-993,严格,yan2 ge2,strict; stringent; tight; rigorous,
994,4-994,严重,yan2 zhong4,grave; serious; severe; critical,
995,4-995,研究生,yan2 jiu1 sheng1,graduate student; postgraduate student; research student,
996,2-250,颜色,yan2 se4,color; CL:個|个[ge4],
997,4-997,演出,yan3 chu1,"to act (in a play); to perform; to put on (a performance); performance; concert; show; CL:場|场[chang2],次[ci4]",
998,4-998,演员,yan3 yuan2,"actor or actress; performer; CL:個|个[ge4],位[wei4],名[ming2]",
999,3-504,眼镜,yan3 jing4,spectacles; eyeglasses; CL:副[fu4],
1000,2-251,眼睛,yan3 jing5,"eye; CL:隻|只[zhi1],雙|双[shuang1]",
1001,4-1001,阳光,yang2 guang1,sunshine; CL:線|线[xian4],
1002,2-252,羊肉,yang2 rou4,mutton,
1003,4-1003,养成,yang3 cheng2,to cultivate; to raise; to form (a habit); to acquire,
1004,4-1004,样子,yang4 zi5,manner; air; looks; aspect,
1005,4-1005,邀请,yao1 qing3,to invite; invitation; CL:個|个[ge4],
1006,3-507,要求,yao1 qiu2,to request; to require; to stake a claim; to ask; to demand; CL:點|点[dian3],
1007,2-254,要,yao4,important; vital; to want; will; going to (as future auxiliary); may; must,
1008,2-253,药,yao4,"medicine; drug; cure; CL:種|种[zhong3],服[fu4]",
1009,4-1009,钥匙,yao4 shi5,key; CL:把[ba3],
1010,3-510,爷爷,ye2 ye5,(informal) father's father; paternal grandfather; CL:個|个[ge4],
1011,2-255,也,ye3,also; too; (in classical Chinese) final particle serving as copula,
1012,4-1012,也许,ye3 xu3,perhaps; maybe,
1013,4-1013,页,ye4,page; leaf,
1014,4-1014,叶子,ye4 zi5,foliage; leaf; CL:片[pian4],
1015,1-131,一,yi1,"one; 1; single; a (article); as soon as; entire; whole; all; throughout; ""one"" radical in Chinese characters (Kangxi radical 1)",
1016,1-132,衣服,yi1 fu5,"clothes; CL:件[jian4],套[tao4]",
1017,1-133,医生,yi1 sheng1,"doctor; CL:個|个[ge4],位[wei4],名[ming2]",
1018,1-134,医院,yi1 yuan4,"hospital; CL:所[suo3],家[jia1],座[zuo4]",
1019,3-516,一定,yi2 ding4,surely; certainly; necessarily; fixed; a certain (extent etc); given; particular; must,
1020,3-517,一共,yi2 gong4,altogether,
1021,3-518,一会儿,yi2 hui4 r5,a while,
1022,4-1022,一切,yi2 qie4,everything; every; all,
1023,3-519,一样,yi2 yang4,same; like; equal to; the same as; just like,
1024,4-1024,以,yi3,to use; according to; so as to; by means of; in order to; by; with; because,
1025,3-520,以后,yi3 hou4,after; later; afterwards; following; later on; in the future,
1026,3-521,以前,yi3 qian2,before; formerly; previous; ago,
1027,3-522,以为,yi3 wei2,to believe; to think; to consider; to be under the impression,
1028,2-260,已经,yi3 jing1,already,
1029,1-135,椅子,yi3 zi5,"chair; CL:把[ba3],套[tao4]",
1030,4-1030,亿,yi4,a hundred million; calculate,
1031,3-525,一般,yi4 ban1,same; ordinary; common; general; generally; in general,
1032,3-526,一边,yi4 bian1,one side; either side; on the one hand; on the other hand; doing while,
1033,2-262,一起,yi4 qi3,in the same place; together; with; altogether (in total),
1034,3-528,一直,yi4 zhi2,straight (in a straight line); continuously; always; from the beginning of ... up to ...; all along,
1035,4-1035,意见,yi4 jian4,"idea; opinion; suggestion; objection; complaint; CL:點|点[dian3],條|条[tiao2]",
1036,2-263,意思,yi4 si5,idea; opinion; meaning; wish; desire; CL:個|个[ge4],
1037,4-1037,艺术,yi4 shu4,art; CL:種|种[zhong3],
1038,2-264,阴,yin1,overcast (weather); cloudy; shady; Yin (the negative principle of Yin and Yang); negative (electric.); feminine; moon; implicit; hidden; genitalia,
1039,4-1039,因此,yin1 ci3,thus; consequently; as a result,
1040,2-265,因为,yin1 wei4,because; owing to; on account of,
1041,3-532,音乐,yin1 yue4,"music; CL:張|张[zhang1],曲[qu3],段[duan4]",
1042,3-533,银行,yin2 hang2,"bank; CL:家[jia1],個|个[ge4]",
1043,4-1043,饮料,yin3 liao4,drink; beverage,
1044,4-1044,引起,yin3 qi3,to give rise to; to lead to; to cause; to arouse,
1045,4-1045,印象,yin4 xiang4,impression; reflection; perception; CL:個|个[ge4],
1046,3-534,应该,ying1 gai1,ought to; should; must,
1047,4-1047,赢,ying2,to beat; to win; to profit,
1048,3-535,影响,ying3 xiang3,an influence; an effect; to influence; to affect (usually adversely); to disturb; CL:股[gu3],
1049,4-1049,硬,ying4,hard; stiff; strong; firm; to manage to do sth with difficulty; good (quality); able (person),
1050,4-1050,勇敢,yong3 gan3,brave; courageous,
1051,4-1051,永远,yong3 yuan3,forever; eternal,
1052,3-536,用,yong4,to use; to employ; to have to; to eat or drink; expense or outlay; usefulness; hence; therefore,
1053,4-1053,优点,you1 dian3,merit; benefit; strong point; advantage; CL:個|个[ge4],
1054,4-1054,优秀,you1 xiu4,outstanding; excellent,
1055,4-1055,幽默,you1 mo4,humor; humorous,
1056,4-1056,由,you2,to follow; from; it is for...to; reason; cause; because of; due to; to; to leave it (to sb); by (introduces passive verb),
1057,4-1057,由于,you2 yu2,due to; as a result of; thanks to; owing to; since; because,
1058,4-1058,尤其,you2 qi2,especially; particularly,
1059,3-537,游戏,you2 xi4,game; play; CL:場|场[chang3],
1060,2-266,游泳,you2 yong3,swim,
1061,1-136,有,you3,to have; there is; there are; to exist; to be,
1062,3-540,有名,you3 ming2,famous; well-known,
1063,4-1063,有趣,you3 qu4,interesting; fascinating; amusing,
1064,4-1064,友好,you3 hao3,friendly (relations),
1065,4-1065,友谊,you3 yi4,companionship; fellowship; friendship,
1066,3-541,又,you4,(once) again; also; both... and...; again,
1067,2-268,右边,you4 bian5,"right side; right, to the right",
1068,2-269,鱼,yu2,"fish; CL:條|条[tiao2],尾[wei3]",
1069,4-1069,愉快,yu2 kuai4,cheerful; cheerily; delightful; pleasant; pleasantly; pleasing; happy; delighted,
1070,4-1070,于是,yu2 shi4,thereupon; as a result; consequently; thus; hence,
1071,4-1071,与,yu2,"(same as 歟|欤, final particle expression doubt or surprise, similar to 吗 or 呢)",
1072,4-1072,语法,yu3 fa3,grammar,
1073,4-1073,语言,yu3 yan2,"language; CL:門|门[men2],種|种[zhong3]",
1074,4-1074,羽毛球,yu3 mao2 qiu2,shuttlecock; badminton; CL:個|个[ge4],
1075,3-544,遇到,yu4 dao4,to meet; to run into; to come across,
1076,4-1076,预习,yu4 xi2,to prepare a lesson,
